"","county","year","CO_concentration_value","CO_AQI","NO2_concentration_value","NO2_AQI","O3_concentration_value","O3_AQI","PM2.5_concentration_value","PM2.5_AQI","PM10_concentration_value","PM10_AQI","lattitude","longitude","Age_Group","Strata","Strata_Name","Numerator","NumeratorTransformed"
"273","Marin",2014,0.442696629213483,5.05337078651685,20.5674094707521,18.991643454039,0.0305055248618785,28.5911602209945,9.61185344827586,38.4245689655172,13.2622950819672,12.2622950819672,37.97231,-122.520004,"All Ages","Sex","Male",317,5.75890177387728
"274","Marin",2014,0.442696629213483,5.05337078651685,20.5674094707521,18.991643454039,0.0305055248618785,28.5911602209945,9.61185344827586,38.4245689655172,13.2622950819672,12.2622950819672,37.97231,-122.520004,"Under 18","Sex","Female",85,4.44265125649032
"275","Marin",2014,0.442696629213483,5.05337078651685,20.5674094707521,18.991643454039,0.0305055248618785,28.5911602209945,9.61185344827586,38.4245689655172,13.2622950819672,12.2622950819672,37.97231,-122.520004,"Under 18","Sex","Male",134,4.89783979995091
"276","Marin",2014,0.442696629213483,5.05337078651685,20.5674094707521,18.991643454039,0.0305055248618785,28.5911602209945,9.61185344827586,38.4245689655172,13.2622950819672,12.2622950819672,37.97231,-122.520004,"18 and Over","Sex","Male",183,5.20948615284142
"277","Marin",2015,0.465909090909091,5.30965909090909,20.4568245125348,18.8635097493036,0.0313100558659218,29.3659217877095,8.24757505773672,32.3441108545035,15.1666666666667,13.95,37.97231,-122.520004,"18 and Over","Sex","Male",153,5.03043792139244
"278","Marin",2015,0.465909090909091,5.30965909090909,20.4568245125348,18.8635097493036,0.0313100558659218,29.3659217877095,8.24757505773672,32.3441108545035,15.1666666666667,13.95,37.97231,-122.520004,"All Ages","Sex","Female",275,5.61677109766657
"279","Marin",2015,0.465909090909091,5.30965909090909,20.4568245125348,18.8635097493036,0.0313100558659218,29.3659217877095,8.24757505773672,32.3441108545035,15.1666666666667,13.95,37.97231,-122.520004,"Under 18","Sex","Female",54,3.98898404656427
"280","Marin",2015,0.465909090909091,5.30965909090909,20.4568245125348,18.8635097493036,0.0313100558659218,29.3659217877095,8.24757505773672,32.3441108545035,15.1666666666667,13.95,37.97231,-122.520004,"Under 18","Sex","Male",113,4.72738781871234
"281","Marin",2015,0.465909090909091,5.30965909090909,20.4568245125348,18.8635097493036,0.0313100558659218,29.3659217877095,8.24757505773672,32.3441108545035,15.1666666666667,13.95,37.97231,-122.520004,"All Ages","Sex","Male",266,5.5834963087817
"282","Marin",2015,0.465909090909091,5.30965909090909,20.4568245125348,18.8635097493036,0.0313100558659218,29.3659217877095,8.24757505773672,32.3441108545035,15.1666666666667,13.95,37.97231,-122.520004,"18 and Over","Sex","Female",221,5.39816270151775
"283","Marin",2016,0.433426183844011,4.95264623955432,18.1542699724518,16.6831955922865,0.0305977961432507,28.4490358126722,6.16068181818182,25.5954545454545,12.8928571428571,11.9107142857143,37.97231,-122.520004,"Under 18","Sex","Female",68,4.21950770517611
"284","Marin",2016,0.433426183844011,4.95264623955432,18.1542699724518,16.6831955922865,0.0305977961432507,28.4490358126722,6.16068181818182,25.5954545454545,12.8928571428571,11.9107142857143,37.97231,-122.520004,"18 and Over","Sex","Male",144,4.969813299576
"285","Marin",2016,0.433426183844011,4.95264623955432,18.1542699724518,16.6831955922865,0.0305977961432507,28.4490358126722,6.16068181818182,25.5954545454545,12.8928571428571,11.9107142857143,37.97231,-122.520004,"Under 18","Sex","Male",98,4.58496747867057
"286","Marin",2016,0.433426183844011,4.95264623955432,18.1542699724518,16.6831955922865,0.0305977961432507,28.4490358126722,6.16068181818182,25.5954545454545,12.8928571428571,11.9107142857143,37.97231,-122.520004,"18 and Over","Sex","Female",233,5.4510384535657
"287","Marin",2016,0.433426183844011,4.95264623955432,18.1542699724518,16.6831955922865,0.0305977961432507,28.4490358126722,6.16068181818182,25.5954545454545,12.8928571428571,11.9107142857143,37.97231,-122.520004,"All Ages","Sex","Female",301,5.70711026474888
"288","Marin",2016,0.433426183844011,4.95264623955432,18.1542699724518,16.6831955922865,0.0305977961432507,28.4490358126722,6.16068181818182,25.5954545454545,12.8928571428571,11.9107142857143,37.97231,-122.520004,"All Ages","Sex","Male",242,5.48893772615669
"289","Marin",2017,0.452247191011236,5.13483146067416,19.6140883977901,18.1077348066298,0.031612188365651,29.3711911357341,9.06603375527426,34.9725738396624,16.6964285714286,15.1428571428571,37.97231,-122.520004,"18 and Over","Sex","Female",249,5.51745289646471
"290","Marin",2017,0.452247191011236,5.13483146067416,19.6140883977901,18.1077348066298,0.031612188365651,29.3711911357341,9.06603375527426,34.9725738396624,16.6964285714286,15.1428571428571,37.97231,-122.520004,"All Ages","Sex","Female",323,5.77765232322266
"291","Marin",2017,0.452247191011236,5.13483146067416,19.6140883977901,18.1077348066298,0.031612188365651,29.3711911357341,9.06603375527426,34.9725738396624,16.6964285714286,15.1428571428571,37.97231,-122.520004,"Under 18","Sex","Female",74,4.30406509320417
"292","Marin",2017,0.452247191011236,5.13483146067416,19.6140883977901,18.1077348066298,0.031612188365651,29.3711911357341,9.06603375527426,34.9725738396624,16.6964285714286,15.1428571428571,37.97231,-122.520004,"Under 18","Sex","Male",91,4.51085950651685
"293","Marin",2017,0.452247191011236,5.13483146067416,19.6140883977901,18.1077348066298,0.031612188365651,29.3711911357341,9.06603375527426,34.9725738396624,16.6964285714286,15.1428571428571,37.97231,-122.520004,"All Ages","Sex","Male",241,5.48479693349065
"294","Marin",2017,0.452247191011236,5.13483146067416,19.6140883977901,18.1077348066298,0.031612188365651,29.3711911357341,9.06603375527426,34.9725738396624,16.6964285714286,15.1428571428571,37.97231,-122.520004,"18 and Over","Sex","Male",150,5.01063529409626
"295","Monterey",2011,0.454285714285714,5.24857142857143,14.8267045454545,14.0369318181818,0.0353705772811918,32.866852886406,6.06029411764706,25.1397058823529,23.4122807017544,21.5818713450292,36.694261,-121.623271,"All Ages","Sex","Female",940,6.84587987526405
"296","Monterey",2011,0.454285714285714,5.24857142857143,14.8267045454545,14.0369318181818,0.0353705772811918,32.866852886406,6.06029411764706,25.1397058823529,23.4122807017544,21.5818713450292,36.694261,-121.623271,"All Ages","Sex","Male",980,6.88755257166462
"297","Monterey",2011,0.454285714285714,5.24857142857143,14.8267045454545,14.0369318181818,0.0353705772811918,32.866852886406,6.06029411764706,25.1397058823529,23.4122807017544,21.5818713450292,36.694261,-121.623271,"Under 18","Sex","Male",618,6.42648845745769
"298","Monterey",2011,0.454285714285714,5.24857142857143,14.8267045454545,14.0369318181818,0.0353705772811918,32.866852886406,6.06029411764706,25.1397058823529,23.4122807017544,21.5818713450292,36.694261,-121.623271,"18 and Over","Sex","Male",362,5.89164421182577
"299","Monterey",2011,0.454285714285714,5.24857142857143,14.8267045454545,14.0369318181818,0.0353705772811918,32.866852886406,6.06029411764706,25.1397058823529,23.4122807017544,21.5818713450292,36.694261,-121.623271,"Under 18","Sex","Female",337,5.82008293035236
"300","Monterey",2011,0.454285714285714,5.24857142857143,14.8267045454545,14.0369318181818,0.0353705772811918,32.866852886406,6.06029411764706,25.1397058823529,23.4122807017544,21.5818713450292,36.694261,-121.623271,"18 and Over","Sex","Female",603,6.40191719672719
"301","Monterey",2012,0.380346820809249,4.17341040462428,13.740412979351,13.0088495575221,0.0352161654135338,32.6644736842105,5.61980374665477,23.3737734165923,24.1111111111111,22.1652421652422,36.694261,-121.623271,"18 and Over","Sex","Female",711,6.56667242980324
"302","Monterey",2012,0.380346820809249,4.17341040462428,13.740412979351,13.0088495575221,0.0352161654135338,32.6644736842105,5.61980374665477,23.3737734165923,24.1111111111111,22.1652421652422,36.694261,-121.623271,"All Ages","Sex","Female",1045,6.95177216439891
"303","Monterey",2012,0.380346820809249,4.17341040462428,13.740412979351,13.0088495575221,0.0352161654135338,32.6644736842105,5.61980374665477,23.3737734165923,24.1111111111111,22.1652421652422,36.694261,-121.623271,"18 and Over","Sex","Male",385,5.95324333428778
"304","Monterey",2012,0.380346820809249,4.17341040462428,13.740412979351,13.0088495575221,0.0352161654135338,32.6644736842105,5.61980374665477,23.3737734165923,24.1111111111111,22.1652421652422,36.694261,-121.623271,"Under 18","Sex","Female",334,5.8111409929767
"305","Monterey",2012,0.380346820809249,4.17341040462428,13.740412979351,13.0088495575221,0.0352161654135338,32.6644736842105,5.61980374665477,23.3737734165923,24.1111111111111,22.1652421652422,36.694261,-121.623271,"Under 18","Sex","Male",560,6.32793678372919
"306","Monterey",2012,0.380346820809249,4.17341040462428,13.740412979351,13.0088495575221,0.0352161654135338,32.6644736842105,5.61980374665477,23.3737734165923,24.1111111111111,22.1652421652422,36.694261,-121.623271,"All Ages","Sex","Male",945,6.85118492749374
"307","Monterey",2013,0.3875,4.30277777777778,14.3286516853933,13.5674157303371,0.0351175925925926,32.6666666666667,6.4453111305872,26.65819456617,27.3666666666667,25.1916666666667,36.694261,-121.623271,"18 and Over","Sex","Female",730,6.59304453414244
"308","Monterey",2013,0.3875,4.30277777777778,14.3286516853933,13.5674157303371,0.0351175925925926,32.6666666666667,6.4453111305872,26.65819456617,27.3666666666667,25.1916666666667,36.694261,-121.623271,"All Ages","Sex","Male",1005,6.91274282049318
"309","Monterey",2013,0.3875,4.30277777777778,14.3286516853933,13.5674157303371,0.0351175925925926,32.6666666666667,6.4453111305872,26.65819456617,27.3666666666667,25.1916666666667,36.694261,-121.623271,"Under 18","Sex","Male",628,6.4425401664682
"310","Monterey",2013,0.3875,4.30277777777778,14.3286516853933,13.5674157303371,0.0351175925925926,32.6666666666667,6.4453111305872,26.65819456617,27.3666666666667,25.1916666666667,36.694261,-121.623271,"18 and Over","Sex","Male",377,5.93224518744801
"311","Monterey",2013,0.3875,4.30277777777778,14.3286516853933,13.5674157303371,0.0351175925925926,32.6666666666667,6.4453111305872,26.65819456617,27.3666666666667,25.1916666666667,36.694261,-121.623271,"All Ages","Sex","Female",1091,6.99484998583307
"312","Monterey",2013,0.3875,4.30277777777778,14.3286516853933,13.5674157303371,0.0351175925925926,32.6666666666667,6.4453111305872,26.65819456617,27.3666666666667,25.1916666666667,36.694261,-121.623271,"Under 18","Sex","Female",361,5.88887795833288
"313","Monterey",2014,0.423626373626374,4.98626373626374,11.8219178082192,11.2219178082192,0.035184331797235,32.9087557603687,4.73524734982332,19.8763250883392,25.2931506849315,23.3123287671233,36.694261,-121.623271,"All Ages","Sex","Male",982,6.88959130835447
"314","Monterey",2014,0.423626373626374,4.98626373626374,11.8219178082192,11.2219178082192,0.035184331797235,32.9087557603687,4.73524734982332,19.8763250883392,25.2931506849315,23.3123287671233,36.694261,-121.623271,"Under 18","Sex","Female",361,5.88887795833288
"315","Monterey",2014,0.423626373626374,4.98626373626374,11.8219178082192,11.2219178082192,0.035184331797235,32.9087557603687,4.73524734982332,19.8763250883392,25.2931506849315,23.3123287671233,36.694261,-121.623271,"All Ages","Sex","Female",1120,7.02108396428914
"316","Monterey",2014,0.423626373626374,4.98626373626374,11.8219178082192,11.2219178082192,0.035184331797235,32.9087557603687,4.73524734982332,19.8763250883392,25.2931506849315,23.3123287671233,36.694261,-121.623271,"18 and Over","Sex","Female",759,6.63200177739563
"317","Monterey",2014,0.423626373626374,4.98626373626374,11.8219178082192,11.2219178082192,0.035184331797235,32.9087557603687,4.73524734982332,19.8763250883392,25.2931506849315,23.3123287671233,36.694261,-121.623271,"Under 18","Sex","Male",570,6.3456363608286
"318","Monterey",2014,0.423626373626374,4.98626373626374,11.8219178082192,11.2219178082192,0.035184331797235,32.9087557603687,4.73524734982332,19.8763250883392,25.2931506849315,23.3123287671233,36.694261,-121.623271,"18 and Over","Sex","Male",412,6.02102334934953
"319","Monterey",2015,0.445454545454545,5.25619834710744,12.5549450549451,11.9010989010989,0.0356258064516129,33.2571428571429,5.55779735682819,22.9762114537445,23.8128491620112,21.9776536312849,36.694261,-121.623271,"18 and Over","Sex","Female",793,6.67582322163485
"320","Monterey",2015,0.445454545454545,5.25619834710744,12.5549450549451,11.9010989010989,0.0356258064516129,33.2571428571429,5.55779735682819,22.9762114537445,23.8128491620112,21.9776536312849,36.694261,-121.623271,"Under 18","Sex","Female",332,5.80513496891649
"321","Monterey",2015,0.445454545454545,5.25619834710744,12.5549450549451,11.9010989010989,0.0356258064516129,33.2571428571429,5.55779735682819,22.9762114537445,23.8128491620112,21.9776536312849,36.694261,-121.623271,"Under 18","Sex","Male",638,6.45833828334479
"322","Monterey",2015,0.445454545454545,5.25619834710744,12.5549450549451,11.9010989010989,0.0356258064516129,33.2571428571429,5.55779735682819,22.9762114537445,23.8128491620112,21.9776536312849,36.694261,-121.623271,"18 and Over","Sex","Male",431,6.06610809010375
"323","Monterey",2015,0.445454545454545,5.25619834710744,12.5549450549451,11.9010989010989,0.0356258064516129,33.2571428571429,5.55779735682819,22.9762114537445,23.8128491620112,21.9776536312849,36.694261,-121.623271,"All Ages","Sex","Female",1125,7.02553831463852
"324","Monterey",2015,0.445454545454545,5.25619834710744,12.5549450549451,11.9010989010989,0.0356258064516129,33.2571428571429,5.55779735682819,22.9762114537445,23.8128491620112,21.9776536312849,36.694261,-121.623271,"All Ages","Sex","Male",1069,6.97447891102505
"325","Monterey",2016,0.384340659340659,4.29945054945055,11.5971014492754,10.9826086956522,0.0340521500457457,31.615736505032,5.77685512367491,22.6704946996466,25.2395543175487,23.2395543175487,36.694261,-121.623271,"Under 18","Sex","Male",486,6.18620862390049
"326","Monterey",2016,0.384340659340659,4.29945054945055,11.5971014492754,10.9826086956522,0.0340521500457457,31.615736505032,5.77685512367491,22.6704946996466,25.2395543175487,23.2395543175487,36.694261,-121.623271,"18 and Over","Sex","Female",783,6.6631326959908
"327","Monterey",2016,0.384340659340659,4.29945054945055,11.5971014492754,10.9826086956522,0.0340521500457457,31.615736505032,5.77685512367491,22.6704946996466,25.2395543175487,23.2395543175487,36.694261,-121.623271,"Under 18","Sex","Female",272,5.605802066296
"328","Monterey",2016,0.384340659340659,4.29945054945055,11.5971014492754,10.9826086956522,0.0340521500457457,31.615736505032,5.77685512367491,22.6704946996466,25.2395543175487,23.2395543175487,36.694261,-121.623271,"All Ages","Sex","Female",1055,6.96129604591017
"329","Monterey",2016,0.384340659340659,4.29945054945055,11.5971014492754,10.9826086956522,0.0340521500457457,31.615736505032,5.77685512367491,22.6704946996466,25.2395543175487,23.2395543175487,36.694261,-121.623271,"All Ages","Sex","Male",904,6.80682936039218
"330","Monterey",2016,0.384340659340659,4.29945054945055,11.5971014492754,10.9826086956522,0.0340521500457457,31.615736505032,5.77685512367491,22.6704946996466,25.2395543175487,23.2395543175487,36.694261,-121.623271,"18 and Over","Sex","Male",418,6.03548143252476
"331","Monterey",2017,0.304494382022472,3.32022471910112,11.5276243093923,10.9419889502762,0.036059963099631,33.5442804428044,5.85716814159292,23.7451327433628,28.6343490304709,25.9750692520776,36.694261,-121.623271,"18 and Over","Sex","Female",778,6.65672652417839
"332","Monterey",2017,0.304494382022472,3.32022471910112,11.5276243093923,10.9419889502762,0.036059963099631,33.5442804428044,5.85716814159292,23.7451327433628,28.6343490304709,25.9750692520776,36.694261,-121.623271,"Under 18","Sex","Male",504,6.22257626807137
"333","Monterey",2017,0.304494382022472,3.32022471910112,11.5276243093923,10.9419889502762,0.036059963099631,33.5442804428044,5.85716814159292,23.7451327433628,28.6343490304709,25.9750692520776,36.694261,-121.623271,"Under 18","Sex","Female",243,5.49306144334055
"334","Monterey",2017,0.304494382022472,3.32022471910112,11.5276243093923,10.9419889502762,0.036059963099631,33.5442804428044,5.85716814159292,23.7451327433628,28.6343490304709,25.9750692520776,36.694261,-121.623271,"All Ages","Sex","Male",895,6.79682371827486
